user_id;food_id;like
980;74-1459;1
1011;75-1039;1
1082;75-1039;1
1099;75-1039;1
1108;75-1039;1
1142;75-1039;1
1200;75-1039;1
1230;75-1039;1
1233;75-1039;1
177;75-1039;1
186;75-1039;1
206;75-1039;1
217;75-1039;1
26;75-1039;1
272;75-1039;1
285;75-1039;1
302;75-1039;1
372;75-1039;1
414;75-1039;1
415;75-1039;1
423;75-1039;1
429;75-1039;1
433;75-1039;1
46;75-1039;1
460;75-1039;1
475;75-1039;1
492;75-1039;1
5;75-1039;1
503;75-1039;1
511;75-1039;1
523;75-1039;1
534;75-1039;1
561;75-1039;1
562;75-1039;1
614;75-1039;1
627;75-1039;1
648;75-1039;1
649;75-1039;1
657;75-1039;1
664;75-1039;1
690;75-1039;1
712;75-1039;1
765;75-1039;1
805;75-1039;1
811;75-1039;1
827;75-1039;1
836;75-1039;1
837;75-1039;1
86;75-1039;1
861;75-1039;1
928;75-1039;1
938;75-1039;1
939;75-1039;1
972;75-1039;1
996;75-1039;1
997;75-1039;1
101;75-1042;1
1011;75-1042;1
1024;75-1042;1
1031;75-1042;1
1062;75-1042;1
1088;75-1042;1
1105;75-1042;1
1114;75-1042;1
1142;75-1042;1
1174;75-1042;1
1200;75-1042;1
1235;75-1042;1
15;75-1042;1
157;75-1042;1
179;75-1042;1
227;75-1042;1
242;75-1042;1
275;75-1042;1
281;75-1042;1
331;75-1042;1
355;75-1042;1
37;75-1042;1
46;75-1042;1
460;75-1042;1
492;75-1042;1
502;75-1042;1
503;75-1042;1
518;75-1042;1
52;75-1042;1
607;75-1042;1
657;75-1042;1
687;75-1042;1
710;75-1042;1
742;75-1042;1
744;75-1042;1
765;75-1042;1
765;75-1042;1
778;75-1042;1
80;75-1042;1
805;75-1042;1
840;75-1042;1
842;75-1042;1
868;75-1042;1
890;75-1042;1
897;75-1042;1
922;75-1042;1
937;75-1042;1
939;75-1042;1
984;75-1042;1
1044;75-1072;1
1062;75-1072;1
1079;75-1072;1
1145;75-1072;1
126;75-1072;1
132;75-1072;1
19;75-1072;1
212;75-1072;1
220;75-1072;1
244;75-1072;1
247;75-1072;1
288;75-1072;1
288;75-1072;1
3;75-1072;1
330;75-1072;1
338;75-1072;1
373;75-1072;1
463;75-1072;1
464;75-1072;1
467;75-1072;1
478;75-1072;1
531;75-1072;1
567;75-1072;1
611;75-1072;1
656;75-1072;1
681;75-1072;1
730;75-1072;1
736;75-1072;1
743;75-1072;1
761;75-1072;1
764;75-1072;1
833;75-1072;1
84;75-1072;1
905;75-1072;1
968;75-1072;1
1004;75-1073;1
1017;75-1073;1
1091;75-1073;1
1117;75-1073;1
1153;75-1073;1
1161;75-1073;1
1191;75-1073;1
1200;75-1073;1
1209;75-1073;1
1218;75-1073;1
1248;75-1073;1
1250;75-1073;1
134;75-1073;1
166;75-1073;1
251;75-1073;1
314;75-1073;1
40;75-1073;1
410;75-1073;1
484;75-1073;1
582;75-1073;1
589;75-1073;1
61;75-1073;1
624;75-1073;1
628;75-1073;1
646;75-1073;1
680;75-1073;1
691;75-1073;1
708;75-1073;1
737;75-1073;1
770;75-1073;1
788;75-1073;1
80;75-1073;1
84;75-1073;1
858;75-1073;1
86;75-1073;1
948;75-1073;1
968;75-1073;1
985;75-1073;1
10;75-1459;1
1015;75-1459;1
1020;75-1459;1
1078;75-1459;1
1092;75-1459;1
1097;75-1459;1
1110;75-1459;1
114;75-1459;1
1178;75-1459;1
1185;75-1459;1
1226;75-1459;1
1242;75-1459;1
1248;75-1459;1
13;75-1459;1
132;75-1459;1
147;75-1459;1
172;75-1459;1
182;75-1459;1
192;75-1459;1
217;75-1459;1
25;75-1459;1
254;75-1459;1
289;75-1459;1
299;75-1459;1
300;75-1459;1
303;75-1459;1
338;75-1459;1
389;75-1459;1
404;75-1459;1
417;75-1459;1
483;75-1459;1
486;75-1459;1
493;75-1459;1
506;75-1459;1
518;75-1459;1
539;75-1459;1
568;75-1459;1
592;75-1459;1
606;75-1459;1
642;75-1459;1
648;75-1459;1
652;75-1459;1
678;75-1459;1
680;75-1459;1
686;75-1459;1
735;75-1459;1
758;75-1459;1
785;75-1459;1
808;75-1459;1
9;75-1459;1
969;75-1459;1
1;75-239;1
1025;75-239;1
1039;75-239;1
1045;75-239;1
1054;75-239;1
1062;75-239;1
1100;75-239;1
1105;75-239;1
1155;75-239;1
1159;75-239;1
1216;75-239;1
123;75-239;1
161;75-239;1
174;75-239;1
209;75-239;1
229;75-239;1
242;75-239;1
248;75-239;1
26;75-239;1
288;75-239;1
311;75-239;1
329;75-239;1
331;75-239;1
34;75-239;1
368;75-239;1
390;75-239;1
392;75-239;1
395;75-239;1
410;75-239;1
426;75-239;1
46;75-239;1
481;75-239;1
518;75-239;1
529;75-239;1
567;75-239;1
576;75-239;1
59;75-239;1
597;75-239;1
628;75-239;1
629;75-239;1
631;75-239;1
643;75-239;1
647;75-239;1
651;75-239;1
660;75-239;1
666;75-239;1
698;75-239;1
704;75-239;1
748;75-239;1
750;75-239;1
809;75-239;1
825;75-239;1
837;75-239;1
843;75-239;1
865;75-239;1
898;75-239;1
90;75-239;1
918;75-239;1
920;75-239;1
939;75-239;1
955;75-239;1
960;75-239;1
1006;76-1459;1
1014;76-1459;1
1015;76-1459;1
1020;76-1459;1
1021;76-1459;1
1040;76-1459;1
1075;76-1459;1
1076;76-1459;1
1092;76-1459;1
1110;76-1459;1
114;76-1459;1
1149;76-1459;1
1226;76-1459;1
13;76-1459;1
133;76-1459;1
157;76-1459;1
182;76-1459;1
224;76-1459;1
232;76-1459;1
254;76-1459;1
27;76-1459;1
280;76-1459;1
3;76-1459;1
342;76-1459;1
363;76-1459;1
37;76-1459;1
373;76-1459;1
389;76-1459;1
492;76-1459;1
511;76-1459;1
569;76-1459;1
571;76-1459;1
63;76-1459;1
644;76-1459;1
680;76-1459;1
694;76-1459;1
695;76-1459;1
7;76-1459;1
714;76-1459;1
727;76-1459;1
800;76-1459;1
804;76-1459;1
9;76-1459;1
922;76-1459;1
933;76-1459;1
1;76-15;1
1015;76-15;1
1034;76-15;1
1066;76-15;1
1082;76-15;1
1084;76-15;1
110;76-15;1
1126;76-15;1
1135;76-15;1
1160;76-15;1
1179;76-15;1
1201;76-15;1
1206;76-15;1
1207;76-15;1
1221;76-15;1
1237;76-15;1
1245;76-15;1
136;76-15;1
138;76-15;1
158;76-15;1
188;76-15;1
198;76-15;1
198;76-15;1
200;76-15;1
221;76-15;1
256;76-15;1
263;76-15;1
289;76-15;1
317;76-15;1
379;76-15;1
388;76-15;1
408;76-15;1
423;76-15;1
50;76-15;1
644;76-15;1
650;76-15;1
675;76-15;1
715;76-15;1
730;76-15;1
751;76-15;1
767;76-15;1
787;76-15;1
789;76-15;1
797;76-15;1
825;76-15;1
83;76-15;1
835;76-15;1
864;76-15;1
894;76-15;1
909;76-15;1
910;76-15;1
913;76-15;1
957;76-15;1
96;76-15;1
1005;76-49;1
1015;76-49;1
1021;76-49;1
105;76-49;1
1066;76-49;1
1069;76-49;1
1082;76-49;1
110;76-49;1
1103;76-49;1
1119;76-49;1
1146;76-49;1
1147;76-49;1
1173;76-49;1
1178;76-49;1
1180;76-49;1
1184;76-49;1
1207;76-49;1
1233;76-49;1
1237;76-49;1
138;76-49;1
183;76-49;1
188;76-49;1
221;76-49;1
226;76-49;1
245;76-49;1
263;76-49;1
289;76-49;1
305;76-49;1
324;76-49;1
343;76-49;1
379;76-49;1
396;76-49;1
408;76-49;1
411;76-49;1
415;76-49;1
476;76-49;1
478;76-49;1
517;76-49;1
517;76-49;1
52;76-49;1
566;76-49;1
57;76-49;1
583;76-49;1
618;76-49;1
650;76-49;1
652;76-49;1
663;76-49;1
703;76-49;1
739;76-49;1
752;76-49;1
767;76-49;1
787;76-49;1
789;76-49;1
801;76-49;1
83;76-49;1
839;76-49;1
859;76-49;1
886;76-49;1
894;76-49;1
898;76-49;1
899;76-49;1
913;76-49;1
983;76-49;1
997;76-49;1
105;76-50;1
1052;76-50;1
1126;76-50;1
1133;76-50;1
1135;76-50;1
1146;76-50;1
1173;76-50;1
1180;76-50;1
1181;76-50;1
1207;76-50;1
1225;76-50;1
183;76-50;1
184;76-50;1
185;76-50;1
198;76-50;1
263;76-50;1
267;76-50;1
289;76-50;1
343;76-50;1
533;76-50;1
555;76-50;1
57;76-50;1
599;76-50;1
618;76-50;1
628;76-50;1
644;76-50;1
695;76-50;1
703;76-50;1
725;76-50;1
736;76-50;1
751;76-50;1
762;76-50;1
767;76-50;1
768;76-50;1
797;76-50;1
801;76-50;1
835;76-50;1
859;76-50;1
886;76-50;1
900;76-50;1
910;76-50;1
957;76-50;1
1;76-54;1
1005;76-54;1
1034;76-54;1
105;76-54;1
1069;76-54;1
1091;76-54;1
1147;76-54;1
1173;76-54;1
1180;76-54;1
1181;76-54;1
1220;76-54;1
1228;76-54;1
1232;76-54;1
1242;76-54;1
1245;76-54;1
142;76-54;1
158;76-54;1
184;76-54;1
198;76-54;1
20;76-54;1
239;76-54;1
245;76-54;1
256;76-54;1
257;76-54;1
263;76-54;1
306;76-54;1
436;76-54;1
509;76-54;1
516;76-54;1
517;76-54;1
517;76-54;1
52;76-54;1
57;76-54;1
618;76-54;1
625;76-54;1
630;76-54;1
636;76-54;1
644;76-54;1
657;76-54;1
69;76-54;1
703;76-54;1
717;76-54;1
736;76-54;1
751;76-54;1
774;76-54;1
858;76-54;1
886;76-54;1
886;76-54;1
894;76-54;1
898;76-54;1
913;76-54;1
929;76-54;1
983;76-54;1
1005;76-55;1
1015;76-55;1
1034;76-55;1
110;76-55;1
1119;76-55;1
1173;76-55;1
1179;76-55;1
1184;76-55;1
1220;76-55;1
1221;76-55;1
1225;76-55;1
1226;76-55;1
1237;76-55;1
142;76-55;1
185;76-55;1
188;76-55;1
20;76-55;1
221;76-55;1
226;76-55;1
239;76-55;1
267;76-55;1
324;76-55;1
368;76-55;1
393;76-55;1
4;76-55;1
408;76-55;1
423;76-55;1
47;76-55;1
470;76-55;1
517;76-55;1
544;76-55;1
555;76-55;1
559;76-55;1
599;76-55;1
618;76-55;1
636;76-55;1
650;76-55;1
730;76-55;1
736;76-55;1
741;76-55;1
762;76-55;1
774;76-55;1
789;76-55;1
801;76-55;1
823;76-55;1
825;76-55;1
83;76-55;1
835;76-55;1
839;76-55;1
874;76-55;1
886;76-55;1
894;76-55;1
898;76-55;1
899;76-55;1
909;76-55;1
959;76-55;1
997;76-55;1
1005;76-56;1
1036;76-56;1
1067;76-56;1
1084;76-56;1
1091;76-56;1
1103;76-56;1
1126;76-56;1
1178;76-56;1
1184;76-56;1
1206;76-56;1
1207;76-56;1
1232;76-56;1
1245;76-56;1
134;76-56;1
158;76-56;1
216;76-56;1
245;76-56;1
256;76-56;1
305;76-56;1
306;76-56;1
317;76-56;1
368;76-56;1
388;76-56;1
4;76-56;1
47;76-56;1
509;76-56;1
517;76-56;1
533;76-56;1
566;76-56;1
618;76-56;1
625;76-56;1
628;76-56;1
636;76-56;1
644;76-56;1
650;76-56;1
69;76-56;1
715;76-56;1
725;76-56;1
736;76-56;1
749;76-56;1
751;76-56;1
787;76-56;1
808;76-56;1
823;76-56;1
825;76-56;1
83;76-56;1
864;76-56;1
886;76-56;1
886;76-56;1
898;76-56;1
900;76-56;1
988;76-56;1
997;76-56;1
105;76-57;1
1067;76-57;1
1084;76-57;1
1091;76-57;1
110;76-57;1
1173;76-57;1
1206;76-57;1
1225;76-57;1
1228;76-57;1
1237;76-57;1
1248;76-57;1
134;76-57;1
158;76-57;1
184;76-57;1
200;76-57;1
256;76-57;1
263;76-57;1
276;76-57;1
305;76-57;1
324;76-57;1
36;76-57;1
368;76-57;1
396;76-57;1
4;76-57;1
469;76-57;1
470;76-57;1
476;76-57;1
555;76-57;1
599;76-57;1
628;76-57;1
675;76-57;1
741;76-57;1
762;76-57;1
771;76-57;1
823;76-57;1
825;76-57;1
835;76-57;1
858;76-57;1
874;76-57;1
886;76-57;1
974;76-57;1
1015;77-1459;1
1044;77-1459;1
1055;77-1459;1
1092;77-1459;1
1117;77-1459;1
114;77-1459;1
1170;77-1459;1
1204;77-1459;1
1226;77-1459;1
1233;77-1459;1
1247;77-1459;1
147;77-1459;1
158;77-1459;1
182;77-1459;1
222;77-1459;1
224;77-1459;1
238;77-1459;1
25;77-1459;1
27;77-1459;1
299;77-1459;1
300;77-1459;1
303;77-1459;1
363;77-1459;1
389;77-1459;1
404;77-1459;1
417;77-1459;1
486;77-1459;1
489;77-1459;1
492;77-1459;1
505;77-1459;1
51;77-1459;1
528;77-1459;1
549;77-1459;1
568;77-1459;1
569;77-1459;1
588;77-1459;1
592;77-1459;1
606;77-1459;1
608;77-1459;1
633;77-1459;1
642;77-1459;1
651;77-1459;1
652;77-1459;1
66;77-1459;1
67;77-1459;1
686;77-1459;1
695;77-1459;1
715;77-1459;1
735;77-1459;1
753;77-1459;1
800;77-1459;1
816;77-1459;1
874;77-1459;1
91;77-1459;1
916;77-1459;1
917;77-1459;1
954;77-1459;1
980;77-1459;1
1015;77-43;1
1034;77-43;1
1067;77-43;1
107;77-43;1
1091;77-43;1
1133;77-43;1
1160;77-43;1
1173;77-43;1
1206;77-43;1
1207;77-43;1
1220;77-43;1
1226;77-43;1
1228;77-43;1
198;77-43;1
20;77-43;1
216;77-43;1
221;77-43;1
25;77-43;1
257;77-43;1
289;77-43;1
368;77-43;1
379;77-43;1
396;77-43;1
411;77-43;1
423;77-43;1
476;77-43;1
555;77-43;1
57;77-43;1
625;77-43;1
644;77-43;1
657;77-43;1
695;77-43;1
703;77-43;1
715;77-43;1
725;77-43;1
730;77-43;1
736;77-43;1
749;77-43;1
787;77-43;1
787;77-43;1
801;77-43;1
806;77-43;1
823;77-43;1
825;77-43;1
864;77-43;1
874;77-43;1
957;77-43;1
96;77-43;1
974;77-43;1
99;77-43;1
1015;77-44;1
1034;77-44;1
1126;77-44;1
1133;77-44;1
1173;77-44;1
1178;77-44;1
1179;77-44;1
1225;77-44;1
1232;77-44;1
1245;77-44;1
136;77-44;1
25;77-44;1
257;77-44;1
26;77-44;1
324;77-44;1
415;77-44;1
423;77-44;1
436;77-44;1
478;77-44;1
533;77-44;1
547;77-44;1
57;77-44;1
618;77-44;1
618;77-44;1
652;77-44;1
663;77-44;1
715;77-44;1
725;77-44;1
741;77-44;1
752;77-44;1
767;77-44;1
823;77-44;1
859;77-44;1
874;77-44;1
886;77-44;1
894;77-44;1
894;77-44;1
957;77-44;1
974;77-44;1
99;77-44;1
1;77-46;1
1005;77-46;1
1034;77-46;1
105;77-46;1
1066;77-46;1
1067;77-46;1
1103;77-46;1
1119;77-46;1
1126;77-46;1
1135;77-46;1
1173;77-46;1
1179;77-46;1
1181;77-46;1
1184;77-46;1
1248;77-46;1
138;77-46;1
183;77-46;1
184;77-46;1
239;77-46;1
25;77-46;1
305;77-46;1
306;77-46;1
368;77-46;1
379;77-46;1
396;77-46;1
411;77-46;1
423;77-46;1
469;77-46;1
476;77-46;1
50;77-46;1
517;77-46;1
52;77-46;1
535;77-46;1
566;77-46;1
57;77-46;1
618;77-46;1
625;77-46;1
636;77-46;1
644;77-46;1
652;77-46;1
715;77-46;1
725;77-46;1
730;77-46;1
749;77-46;1
751;77-46;1
752;77-46;1
762;77-46;1
774;77-46;1
787;77-46;1
835;77-46;1
913;77-46;1
929;77-46;1
974;77-46;1
99;77-46;1
1036;77-47;1
105;77-47;1
1052;77-47;1
1067;77-47;1
107;77-47;1
1084;77-47;1
1091;77-47;1
1103;77-47;1
1146;77-47;1
1160;77-47;1
1173;77-47;1
1178;77-47;1
1179;77-47;1
1181;77-47;1
1206;77-47;1
1221;77-47;1
1225;77-47;1
1242;77-47;1
138;77-47;1
183;77-47;1
20;77-47;1
200;77-47;1
257;77-47;1
26;77-47;1
263;77-47;1
267;77-47;1
306;77-47;1
343;77-47;1
50;77-47;1
509;77-47;1
516;77-47;1
517;77-47;1
547;77-47;1
628;77-47;1
630;77-47;1
644;77-47;1
652;77-47;1
657;77-47;1
675;77-47;1
695;77-47;1
715;77-47;1
717;77-47;1
736;77-47;1
752;77-47;1
767;77-47;1
774;77-47;1
808;77-47;1
823;77-47;1
825;77-47;1
864;77-47;1
886;77-47;1
900;77-47;1
974;77-47;1
983;77-47;1
988;77-47;1
1005;77-48;1
1033;77-48;1
1052;77-48;1
1126;77-48;1
1178;77-48;1
1180;77-48;1
1207;77-48;1
1226;77-48;1
1248;77-48;1
134;77-48;1
138;77-48;1
158;77-48;1
184;77-48;1
185;77-48;1
188;77-48;1
221;77-48;1
26;77-48;1
267;77-48;1
305;77-48;1
317;77-48;1
343;77-48;1
379;77-48;1
396;77-48;1
408;77-48;1
415;77-48;1
470;77-48;1
509;77-48;1
516;77-48;1
533;77-48;1
547;77-48;1
566;77-48;1
57;77-48;1
618;77-48;1
652;77-48;1
663;77-48;1
675;77-48;1
774;77-48;1
797;77-48;1
874;77-48;1
900;77-48;1
923;77-48;1
929;77-48;1
957;77-48;1
1;77-49;1
1034;77-49;1
1067;77-49;1
1067;77-49;1
107;77-49;1
1082;77-49;1
1084;77-49;1
1103;77-49;1
1146;77-49;1
1160;77-49;1
1178;77-49;1
1180;77-49;1
1228;77-49;1
184;77-49;1
198;77-49;1
216;77-49;1
239;77-49;1
25;77-49;1
276;77-49;1
317;77-49;1
368;77-49;1
379;77-49;1
388;77-49;1
393;77-49;1
411;77-49;1
476;77-49;1
50;77-49;1
517;77-49;1
618;77-49;1
650;77-49;1
675;77-49;1
703;77-49;1
739;77-49;1
768;77-49;1
774;77-49;1
787;77-49;1
835;77-49;1
874;77-49;1
898;77-49;1
909;77-49;1
923;77-49;1
929;77-49;1
96;77-49;1
974;77-49;1
988;77-49;1
1033;77-50;1
107;77-50;1
110;77-50;1
1135;77-50;1
1173;77-50;1
1178;77-50;1
1179;77-50;1
1184;77-50;1
1207;77-50;1
1221;77-50;1
1237;77-50;1
1242;77-50;1
1245;77-50;1
183;77-50;1
185;77-50;1
198;77-50;1
221;77-50;1
239;77-50;1
245;77-50;1
267;77-50;1
379;77-50;1
388;77-50;1
393;77-50;1
47;77-50;1
470;77-50;1
517;77-50;1
533;77-50;1
547;77-50;1
57;77-50;1
599;77-50;1
618;77-50;1
628;77-50;1
717;77-50;1
730;77-50;1
749;77-50;1
762;77-50;1
767;77-50;1
768;77-50;1
806;77-50;1
83;77-50;1
839;77-50;1
864;77-50;1
894;77-50;1
899;77-50;1
900;77-50;1
909;77-50;1
957;77-50;1
96;77-50;1
988;77-50;1
997;77-50;1
1;77-51;1
1005;77-51;1
1021;77-51;1
1052;77-51;1
1067;77-51;1
1147;77-51;1
1179;77-51;1
1184;77-51;1
1201;77-51;1
1207;77-51;1
1226;77-51;1
1232;77-51;1
1242;77-51;1
1248;77-51;1
1250;77-51;1
184;77-51;1
257;77-51;1
317;77-51;1
324;77-51;1
388;77-51;1
411;77-51;1
423;77-51;1
470;77-51;1
533;77-51;1
559;77-51;1
566;77-51;1
599;77-51;1
663;77-51;1
69;77-51;1
739;77-51;1
768;77-51;1
787;77-51;1
808;77-51;1
823;77-51;1
825;77-51;1
835;77-51;1
839;77-51;1
910;77-51;1
929;77-51;1
1005;77-52;1
1018;77-52;1
1021;77-52;1
1033;77-52;1
1034;77-52;1
1036;77-52;1
1044;77-52;1
1052;77-52;1
1053;77-52;1
1057;77-52;1
1058;77-52;1
1084;77-52;1
1084;77-52;1
1085;77-52;1
1086;77-52;1
11;77-52;1
1114;77-52;1
1119;77-52;1
1133;77-52;1
1144;77-52;1
1149;77-52;1
1173;77-52;1
1182;77-52;1
1184;77-52;1
119;77-52;1
1221;77-52;1
1250;77-52;1
132;77-52;1
133;77-52;1
134;77-52;1
146;77-52;1
163;77-52;1
178;77-52;1
186;77-52;1
191;77-52;1
198;77-52;1
198;77-52;1
200;77-52;1
213;77-52;1
216;77-52;1
228;77-52;1
245;77-52;1
25;77-52;1
254;77-52;1
257;77-52;1
267;77-52;1
294;77-52;1
295;77-52;1
299;77-52;1
306;77-52;1
343;77-52;1
388;77-52;1
4;77-52;1
402;77-52;1
408;77-52;1
458;77-52;1
459;77-52;1
469;77-52;1
488;77-52;1
496;77-52;1
509;77-52;1
517;77-52;1
525;77-52;1
536;77-52;1
547;77-52;1
55;77-52;1
55;77-52;1
555;77-52;1
56;77-52;1
572;77-52;1
593;77-52;1
599;77-52;1
600;77-52;1
618;77-52;1
625;77-52;1
63;77-52;1
636;77-52;1
642;77-52;1
665;77-52;1
681;77-52;1
707;77-52;1
709;77-52;1
717;77-52;1
73;77-52;1
730;77-52;1
736;77-52;1
739;77-52;1
762;77-52;1
767;77-52;1
77;77-52;1
778;77-52;1
80;77-52;1
806;77-52;1
821;77-52;1
839;77-52;1
864;77-52;1
870;77-52;1
875;77-52;1
880;77-52;1
887;77-52;1
894;77-52;1
898;77-52;1
902;77-52;1
903;77-52;1
917;77-52;1
922;77-52;1
927;77-52;1
952;77-52;1
974;77-52;1
1008;77-53;1
1048;77-53;1
1084;77-53;1
1088;77-53;1
11;77-53;1
111;77-53;1
1112;77-53;1
1114;77-53;1
1149;77-53;1
1165;77-53;1
1182;77-53;1
1183;77-53;1
1189;77-53;1
1190;77-53;1
1190;77-53;1
1193;77-53;1
1205;77-53;1
1244;77-53;1
148;77-53;1
158;77-53;1
163;77-53;1
187;77-53;1
2;77-53;1
205;77-53;1
228;77-53;1
259;77-53;1
267;77-53;1
273;77-53;1
294;77-53;1
3;77-53;1
379;77-53;1
401;77-53;1
401;77-53;1
409;77-53;1
446;77-53;1
458;77-53;1
496;77-53;1
507;77-53;1
525;77-53;1
55;77-53;1
572;77-53;1
593;77-53;1
62;77-53;1
639;77-53;1
689;77-53;1
753;77-53;1
77;77-53;1
787;77-53;1
811;77-53;1
811;77-53;1
817;77-53;1
824;77-53;1
833;77-53;1
840;77-53;1
868;77-53;1
870;77-53;1
880;77-53;1
889;77-53;1
893;77-53;1
915;77-53;1
921;77-53;1
927;77-53;1
952;77-53;1
972;77-53;1
100;77-54;1
1010;77-54;1
1016;77-54;1
1033;77-54;1
1044;77-54;1
1048;77-54;1
1084;77-54;1
1085;77-54;1
1086;77-54;1
11;77-54;1
111;77-54;1
1119;77-54;1
1136;77-54;1
1144;77-54;1
1165;77-54;1
1182;77-54;1
1183;77-54;1
1193;77-54;1
1244;77-54;1
126;77-54;1
133;77-54;1
163;77-54;1
179;77-54;1
183;77-54;1
183;77-54;1
198;77-54;1
2;77-54;1
205;77-54;1
259;77-54;1
264;77-54;1
273;77-54;1
294;77-54;1
295;77-54;1
3;77-54;1
35;77-54;1
409;77-54;1
413;77-54;1
446;77-54;1
458;77-54;1
480;77-54;1
496;77-54;1
507;77-54;1
521;77-54;1
524;77-54;1
525;77-54;1
536;77-54;1
542;77-54;1
543;77-54;1
55;77-54;1
586;77-54;1
593;77-54;1
63;77-54;1
639;77-54;1
665;77-54;1
689;77-54;1
706;77-54;1
707;77-54;1
722;77-54;1
73;77-54;1
766;77-54;1
778;77-54;1
792;77-54;1
811;77-54;1
833;77-54;1
875;77-54;1
893;77-54;1
903;77-54;1
917;77-54;1
921;77-54;1
921;77-54;1
922;77-54;1
93;77-54;1
982;77-54;1
100;77-55;1
1008;77-55;1
1016;77-55;1
1044;77-55;1
1058;77-55;1
1084;77-55;1
1119;77-55;1
1144;77-55;1
1181;77-55;1
1182;77-55;1
1183;77-55;1
119;77-55;1
1190;77-55;1
1197;77-55;1
1205;77-55;1
1226;77-55;1
171;77-55;1
195;77-55;1
220;77-55;1
254;77-55;1
259;77-55;1
273;77-55;1
294;77-55;1
3;77-55;1
344;77-55;1
389;77-55;1
458;77-55;1
459;77-55;1
488;77-55;1
517;77-55;1
536;77-55;1
541;77-55;1
573;77-55;1
586;77-55;1
607;77-55;1
642;77-55;1
665;77-55;1
689;77-55;1
706;77-55;1
722;77-55;1
753;77-55;1
787;77-55;1
811;77-55;1
833;77-55;1
85;77-55;1
868;77-55;1
889;77-55;1
89;77-55;1
902;77-55;1
903;77-55;1
915;77-55;1
952;77-55;1
961;77-55;1
982;77-55;1
10;77-56;1
101;77-56;1
1010;77-56;1
1035;77-56;1
1053;77-56;1
1113;77-56;1
1122;77-56;1
1165;77-56;1
1189;77-56;1
1190;77-56;1
1197;77-56;1
1217;77-56;1
1220;77-56;1
146;77-56;1
163;77-56;1
171;77-56;1
183;77-56;1
183;77-56;1
191;77-56;1
213;77-56;1
254;77-56;1
259;77-56;1
299;77-56;1
347;77-56;1
402;77-56;1
413;77-56;1
507;77-56;1
524;77-56;1
570;77-56;1
593;77-56;1
619;77-56;1
62;77-56;1
63;77-56;1
642;77-56;1
709;77-56;1
722;77-56;1
766;77-56;1
780;77-56;1
80;77-56;1
811;77-56;1
813;77-56;1
817;77-56;1
824;77-56;1
840;77-56;1
868;77-56;1
880;77-56;1
889;77-56;1
902;77-56;1
917;77-56;1
917;77-56;1
93;77-56;1
961;77-56;1
982;77-56;1
10;77-57;1
101;77-57;1
1010;77-57;1
1033;77-57;1
1085;77-57;1
1101;77-57;1
1112;77-57;1
1136;77-57;1
1149;77-57;1
1190;77-57;1
1193;77-57;1
1226;77-57;1
171;77-57;1
179;77-57;1
183;77-57;1
205;77-57;1
213;77-57;1
235;77-57;1
254;77-57;1
264;77-57;1
267;77-57;1
459;77-57;1
480;77-57;1
488;77-57;1
507;77-57;1
521;77-57;1
524;77-57;1
534;77-57;1
549;77-57;1
570;77-57;1
573;77-57;1
586;77-57;1
588;77-57;1
607;77-57;1
681;77-57;1
706;77-57;1
707;77-57;1
707;77-57;1
767;77-57;1
77;77-57;1
787;77-57;1
811;77-57;1
85;77-57;1
868;77-57;1
870;77-57;1
875;77-57;1
878;77-57;1
887;77-57;1
893;77-57;1
911;77-57;1
915;77-57;1
921;77-57;1
921;77-57;1
100;77-58;1
1010;77-58;1
1018;77-58;1
1053;77-58;1
1057;77-58;1
1084;77-58;1
1088;77-58;1
1136;77-58;1
1165;77-58;1
1190;77-58;1
1217;77-58;1
1220;77-58;1
1226;77-58;1
1227;77-58;1
126;77-58;1
133;77-58;1
137;77-58;1
158;77-58;1
163;77-58;1
171;77-58;1
186;77-58;1
187;77-58;1
2;77-58;1
205;77-58;1
264;77-58;1
267;77-58;1
294;77-58;1
299;77-58;1
347;77-58;1
381;77-58;1
446;77-58;1
459;77-58;1
507;77-58;1
525;77-58;1
536;77-58;1
543;77-58;1
586;77-58;1
619;77-58;1
665;77-58;1
766;77-58;1
767;77-58;1
780;77-58;1
787;77-58;1
80;77-58;1
813;77-58;1
817;77-58;1
840;77-58;1
862;77-58;1
903;77-58;1
917;77-58;1
917;77-58;1
921;77-58;1
952;77-58;1
972;77-58;1
10;77-59;1
101;77-59;1
1018;77-59;1
1035;77-59;1
1058;77-59;1
1084;77-59;1
1086;77-59;1
11;77-59;1
1112;77-59;1
1114;77-59;1
1136;77-59;1
1140;77-59;1
1149;77-59;1
1165;77-59;1
1181;77-59;1
1189;77-59;1
126;77-59;1
146;77-59;1
148;77-59;1
163;77-59;1
171;77-59;1
195;77-59;1
198;77-59;1
205;77-59;1
235;77-59;1
267;77-59;1
287;77-59;1
361;77-59;1
402;77-59;1
413;77-59;1
496;77-59;1
517;77-59;1
524;77-59;1
530;77-59;1
542;77-59;1
55;77-59;1
572;77-59;1
573;77-59;1
586;77-59;1
607;77-59;1
619;77-59;1
62;77-59;1
707;77-59;1
707;77-59;1
722;77-59;1
73;77-59;1
811;77-59;1
824;77-59;1
89;77-59;1
911;77-59;1
922;77-59;1
927;77-59;1
982;77-59;1
1018;77-60;1
1024;77-60;1
1048;77-60;1
1053;77-60;1
1086;77-60;1
111;77-60;1
1136;77-60;1
1165;77-60;1
1189;77-60;1
119;77-60;1
1190;77-60;1
